Experience,Domain,Project_count,Education,Project_score,Cert_score,Skill_score,Final_score
0.0,Machine Learning,5.0,5,4.06158,0,5.291502622129181,37.12937482113265
0.0,Machine Learning,5.0,4,4.06158,0,5.0,34.264002281413354
6.0,Machine Learning,5.0,4,4.06158,0,6.782329983125268,45.79513624394575
6.0,Cybersecurity,5.0,3,4.06158,4,4.47213595499958,37.936952743704296
2.0,Machine Learning,5.0,4,4.06158,0,5.656854249492381,38.29398004132774
9.0,Machine Learning,5.0,5,4.06158,0,5.196152422706632,46.20631237855721
6.0,Machine Learning,5.0,4,4.06158,0,5.385164807134504,41.647426120711685
0.0,Data Science,5.0,3,4.06158,0,3.0,26.326679773653563
0.0,Software Engineering,5.0,3,4.06158,0,5.916079783099616,34.98353283896389
0.0,Machine Learning,5.0,3,4.06158,0,6.164414002968976,35.72075301550255
0.0,Machine Learning,5.0,3,4.06158,0,6.244997998398398,35.95997960041671
3.0,Software Engineering,5.0,3,4.06158,5,6.855654600401044,42.14281219420792
7.0,Data Science,5.0,4,4.06158,0,5.916079783099616,44.26353283896389
3.0,Cybersecurity,5.0,4,4.06158,0,5.477225575051661,38.800723355429774
1.0,Data Science,5.0,5,4.06158,0,6.782329983125268,42.59513624394575
0.0,Machine Learning,5.0,4,4.06158,5,4.795831523312719,34.90789523540814
5.0,Cybersecurity,5.0,5,4.06158,0,4.69041575982343,40.54495154278933
9.0,Data Science,5.0,4,4.06158,0,4.123105625617661,41.02079992843925
0.0,Software Engineering,5.0,2,4.06158,0,6.324555320336759,34.196158339517574
4.0,Data Science,5.0,3,4.06158,0,5.196152422706632,37.006312378557205
0.0,Software Engineering,5.0,3,4.06158,0,6.928203230275509,37.98818450073832
3.0,Software Engineering,5.0,4,4.06158,0,5.744562646538029,39.59435656127708
0.0,Data Science,5.0,4,4.06158,0,5.477225575051661,35.68072335542978
9.0,Data Science,5.0,3,4.06158,0,6.855654600401044,47.13281219420792
3.0,Cybersecurity,5.0,3,4.06158,0,5.5677643628300215,37.06950234668065
0.0,Machine Learning,5.0,3,4.06158,0,5.656854249492381,34.213980041327744
1.0,Data Science,5.0,3,4.06158,0,5.5677643628300215,34.98950234668065
0.0,Machine Learning,5.0,4,4.06158,0,6.164414002968976,37.72075301550255
0.0,Software Engineering,5.0,4,4.06158,4,4.795831523312719,34.65789523540814
1.0,Software Engineering,5.0,4,4.06158,0,5.291502622129181,36.16937482113265
2.0,Cybersecurity,5.0,3,4.06158,0,4.123105625617661,31.740799928439255
8.0,Machine Learning,5.0,3,4.06158,0,5.744562646538029,42.79435656127708
3.0,Machine Learning,5.0,1,4.06158,0,5.291502622129181,32.24937482113265
8.0,Software Engineering,5.0,4,4.06158,0,7.071067811865476,48.73230104865622
1.0,Machine Learning,5.0,4,4.06158,0,6.48074069840786,39.69981981981983
2.0,Data Science,5.0,3,4.06158,0,5.916079783099616,37.06353283896389
6.0,Software Engineering,5.0,1,4.06158,0,6.0,37.47266353529326
3.0,Software Engineering,5.0,3,4.06158,0,6.244997998398398,39.07997960041671
7.0,Software Engineering,5.0,5,4.06158,0,5.656854249492381,45.493980041327745
1.0,Machine Learning,5.0,1,4.06158,0,5.477225575051661,30.72072335542978
1.0,Cybersecurity,5.0,4,4.06158,0,4.69041575982343,34.384951542789324
2.0,Machine Learning,5.0,2,4.06158,0,5.291502622129181,33.20937482113265
1.0,Machine Learning,5.0,5,4.06158,0,7.3484692283495345,44.275811885543845
0.0,Machine Learning,5.0,1,4.06158,0,7.416198487095663,35.43687711173748
2.0,Machine Learning,5.0,3,4.06158,0,5.830951894845301,36.81081697547868
0.0,Software Engineering,5.0,4,4.06158,0,4.58257569495584,33.02481092060101
0.0,Software Engineering,5.0,5,4.06158,0,4.795831523312719,35.65789523540814
0.0,Data Science,5.0,3,4.06158,0,5.0,32.264002281413354
0.0,Machine Learning,5.0,3,4.06158,0,6.782329983125268,37.55513624394575
2.0,Cybersecurity,5.0,3,4.06158,0,4.69041575982343,33.42495154278932
5.0,Machine Learning,5.0,5,4.06158,0,5.0990195135927845,41.75795767479429
5.0,Machine Learning,5.0,3,4.06158,0,6.244997998398398,41.15997960041671
0.0,Machine Learning,5.0,4,4.06158,0,3.872983346207417,30.918271608821943
5.0,Machine Learning,5.0,4,4.06158,0,5.830951894845301,41.930816975478685
0.0,Machine Learning,5.0,4,4.06158,0,4.898979485566356,33.96410659436718
2.0,Machine Learning,5.0,5,4.06158,0,5.385164807134504,39.48742612071168
3.0,Cybersecurity,5.0,4,4.06158,0,2.6457513110645907,30.39503541657326
3.0,Machine Learning,5.0,4,4.06158,0,5.744562646538029,39.59435656127708
7.0,Machine Learning,5.0,3,4.06158,0,6.4031242374328485,43.70940283946003
0.0,Machine Learning,5.0,4,4.06158,5,5.0990195135927845,35.80795767479429
0.0,Machine Learning,5.0,2,4.06158,0,6.324555320336759,34.196158339517574
5.0,Machine Learning,5.0,4,4.06158,5,4.242640687119285,38.46565903399927
2.0,Software Engineering,5.0,3,4.06158,5,6.708203932499369,40.66508110954951
0.0,Data Science,5.0,4,4.06158,0,6.708203932499369,39.33508110954951
1.0,Data Science,5.0,4,4.06158,0,5.744562646538029,37.514356561277076
3.0,Machine Learning,5.0,3,4.06158,0,4.898979485566356,35.084106594367185
0.0,Cybersecurity,5.0,3,4.06158,0,5.830951894845301,34.73081697547868
4.0,Machine Learning,5.0,3,4.06158,0,4.47213595499958,34.8569527437043
3.0,Machine Learning,5.0,4,4.06158,0,5.0990195135927845,37.67795767479429
2.0,Cybersecurity,5.0,4,4.06158,0,4.795831523312719,35.737895235408146
3.0,Software Engineering,5.0,5,4.06158,4,8.0,49.289986043053055
4.0,Machine Learning,5.0,4,4.06158,5,7.280109889280518,46.442876164308814
6.0,Machine Learning,5.0,3,4.06158,0,4.0,35.535341027533455
0.0,Data Science,5.0,3,4.06158,0,6.244997998398398,35.95997960041671
0.0,Software Engineering,5.0,3,4.06158,5,5.916079783099616,36.23353283896389
3.0,Cybersecurity,5.0,3,4.06158,0,5.916079783099616,38.103532838963886
0.0,Machine Learning,5.0,4,4.06158,0,3.605551275463989,30.12435638236106
4.0,Machine Learning,5.0,3,4.06158,0,6.244997998398398,40.11997960041671
2.0,Software Engineering,5.0,4,4.06158,4,6.782329983125268,42.63513624394575
3.0,Machine Learning,5.0,3,4.06158,5,6.324555320336759,40.56615833951757
2.0,Machine Learning,5.0,3,4.06158,5,5.5677643628300215,37.27950234668065
7.0,Machine Learning,5.0,4,4.06158,0,6.244997998398398,45.23997960041671
0.0,Data Science,5.0,4,4.06158,0,5.385164807134504,35.40742612071168
4.0,Machine Learning,5.0,3,4.06158,0,4.0,33.45534102753346
2.0,Machine Learning,5.0,4,4.06158,5,3.872983346207417,34.248271608821945
6.0,Machine Learning,5.0,4,4.06158,0,6.708203932499369,45.57508110954951
7.0,Machine Learning,5.0,4,4.06158,0,5.744562646538029,43.75435656127708
0.0,Machine Learning,5.0,5,4.06158,0,5.385164807134504,37.40742612071168
3.0,Cybersecurity,5.0,4,4.06158,0,6.557438524302,42.00750968380859
0.0,Cybersecurity,5.0,3,4.06158,4,5.385164807134504,34.40742612071168
7.0,Cybersecurity,5.0,3,4.06158,0,6.0,42.51266353529326
0.0,Software Engineering,5.0,3,4.06158,0,7.211102550927978,38.82801675270825
0.0,Cybersecurity,5.0,2,4.06158,0,5.5677643628300215,31.949502346680656
8.0,Machine Learning,5.0,3,4.06158,0,6.782329983125268,45.875136243945754
0.0,Data Science,5.0,3,4.06158,0,5.744562646538029,34.47435656127708
0.0,Machine Learning,5.0,3,4.06158,0,5.830951894845301,34.73081697547868
0.0,Cybersecurity,5.0,3,4.06158,4,6.928203230275509,38.98818450073832
0.0,Machine Learning,5.0,3,4.06158,0,6.244997998398398,35.95997960041671
0.0,Software Engineering,5.0,4,4.06158,0,7.615773105863909,42.02934654973262
3.0,Machine Learning,5.0,4,4.06158,0,5.5677643628300215,39.06950234668065
1.0,Software Engineering,5.0,3,4.06158,0,6.782329983125268,38.59513624394575
1.0,Data Science,5.0,4,4.06158,0,6.782329983125268,40.59513624394575
0.0,Machine Learning,5.0,5,4.06158,0,3.741657386773941,32.528409321423176
1.0,Data Science,5.0,4,4.06158,0,5.656854249492381,37.25398004132774
1.0,Machine Learning,5.0,4,4.06158,0,6.557438524302,39.92750968380859
0.0,Software Engineering,5.0,3,4.06158,0,7.681145747868608,40.22341577911573
0.0,Software Engineering,5.0,4,4.06158,0,6.082762530298219,37.47835745226264
0.0,Data Science,5.0,3,4.06158,0,4.47213595499958,30.696952743704298
1.0,Machine Learning,5.0,2,4.06158,0,5.916079783099616,34.02353283896389
5.0,Machine Learning,5.0,3,4.06158,0,4.795831523312719,36.857895235408144
0.0,Machine Learning,5.0,1,4.06158,0,6.082762530298219,31.478357452262646
0.0,Machine Learning,5.0,3,4.06158,5,3.741657386773941,29.77840932142318
0.0,Software Engineering,5.0,3,4.06158,0,7.745966692414834,40.415847205630016
0.0,Software Engineering,5.0,4,4.06158,0,8.06225774829855,43.35480820818076
2.0,Machine Learning,5.0,3,4.06158,0,6.6332495807108,39.19256702958509
7.0,Machine Learning,5.0,4,4.06158,0,4.795831523312719,40.93789523540814
0.0,Machine Learning,5.0,3,4.06158,0,6.928203230275509,37.98818450073832
3.0,Machine Learning,5.0,3,4.06158,0,5.385164807134504,36.52742612071168
3.0,Machine Learning,5.0,4,4.06158,0,6.557438524302,42.00750968380859
3.0,Cybersecurity,5.0,4,4.06158,0,5.196152422706632,37.966312378557205
0.0,Cybersecurity,5.0,5,4.06158,0,4.898979485566356,35.96410659436718
0.0,Machine Learning,5.0,1,4.06158,5,6.0,32.482663535293256
0.0,Cybersecurity,5.0,4,4.06158,0,6.082762530298219,37.47835745226264
6.0,Data Science,5.0,3,4.06158,0,6.928203230275509,44.228184500738315
0.0,Cybersecurity,5.0,3,4.06158,0,5.196152422706632,32.84631237855721
0.0,Cybersecurity,5.0,4,4.06158,0,5.5677643628300215,35.94950234668065
2.0,Software Engineering,5.0,4,4.06158,0,5.656854249492381,38.29398004132774
3.0,Data Science,5.0,4,4.06158,0,5.916079783099616,40.103532838963886
0.0,Machine Learning,5.0,3,4.06158,0,4.242640687119285,30.015659033999277
0.0,Machine Learning,5.0,4,4.06158,5,5.0,35.514002281413354
0.0,Machine Learning,5.0,3,4.06158,0,6.082762530298219,35.47835745226264
2.0,Software Engineering,5.0,5,4.06158,5,5.385164807134504,40.73742612071168
1.0,Machine Learning,5.0,4,4.06158,0,6.244997998398398,38.99997960041671
0.0,Data Science,5.0,3,4.06158,0,7.3484692283495345,39.235811885543846
3.0,Cybersecurity,5.0,1,4.06158,0,4.47213595499958,29.816952743704302
3.0,Machine Learning,5.0,4,4.06158,0,5.0990195135927845,37.67795767479429
1.0,Machine Learning,5.0,4,4.06158,0,6.782329983125268,40.59513624394575
2.0,Data Science,5.0,2,4.06158,0,6.855654600401044,37.85281219420792
6.0,Software Engineering,5.0,3,4.06158,0,5.656854249492381,40.453980041327746
0.0,Machine Learning,5.0,3,4.06158,0,4.47213595499958,30.696952743704298
0.0,Software Engineering,5.0,1,4.06158,0,6.708203932499369,33.33508110954951
4.0,Machine Learning,5.0,5,4.06158,0,6.0,43.39266353529326
3.0,Machine Learning,5.0,4,4.06158,0,6.782329983125268,42.67513624394575
9.0,Machine Learning,5.0,3,4.06158,0,5.477225575051661,43.040723355429776
2.0,Data Science,5.0,1,4.06158,0,4.69041575982343,29.424951542789326
0.0,Blockchain,1.0,0,2.0820109265152813,0,7.14142842854285,26.846449846492014
0.0,Blockchain,1.0,0,1.8652475842498528,0,7.211102550927978,26.479354593865047
10.0,Blockchain,6.0,3,4.74519850870008,0,10.295630140987,60.32831532085568
16.5,Blockchain,5.0,3,3.957022726719393,0,10.198039027185567,64.57837830892844
3.75,Blockchain,3.0,4,3.213351808937316,7,5.477225575051661,38.81816448468517
7.33,Blockchain,3.0,4,3.4683514753642024,0,9.0,51.92446259382963
10.0,Blockchain,6.0,3,4.768044950188257,0,10.295630140987,60.3888068788702
13.42,Data Science,9.0,4,5.805343740649393,0,10.954451150103322,71.04792627640317
10.83,Data Science,4.0,3,3.421943851182875,0,7.14142842854285,48.05745094672203
11.5,Data Science,7.0,0,4.800773444631341,0,6.782329983125268,45.73899887756462
0.58,Data Science,8.0,4,5.259505901808227,0,10.954451150103322,56.11575337209039
11.5,Data Science,4.0,3,3.52163735324878,0,7.810249675906654,51.003717670827086
6.5,Data Science,9.0,4,5.456903797085777,0,7.745966692414834,53.40364256116204
17.67,Data Science,3.0,4,2.112435565298214,0,3.0,41.27597509589191
0.0,Data Science,3.0,3,2.660406801556109,0,9.486832980505138,41.607273089465046
0.0,Data Science,3.0,3,3.571525206660907,0,8.12403840463596,39.97400710765011
8.08,Data Science,4.0,0,4.160763599359804,0,9.38083151964686,47.80168664902372
0.0,Data Science,1.0,4,2.2233873435381306,0,7.937253933193772,37.58331493034573
14.83,Data Science,6.0,3,3.653344048145983,0,7.937253933193772,55.45934273724078
0.75,Data Science,4.0,3,3.822945316723884,0,10.392304845413264,48.28675155130676
3.75,Data Science,4.0,0,2.698486600049651,0,9.591663046625438,40.05263698572172
8.17,Data Science,4.0,4,4.462116810622109,0,10.0,58.53129467427267
11.0,Data Science,4.0,4,2.9133141406666025,0,7.483314773547883,49.90247376818995
0.0,Data Science,4.0,3,2.9604068015561094,0,9.486832980505138,42.534930012043
0.0,Data Science,2.0,4,2.8772071863769,0,10.770329614269007,47.85823868167334
19.5,Data Science,6.0,4,4.137442665676854,0,7.54983443527075,62.447795322844044
17.08,Data Science,9.0,3,5.90765015386466,0,10.246950765959598,71.02487862338356
18.5,Data Science,2.0,5,2.7676724084236053,0,10.246950765959598,67.25448398036032
5.0,Data Science,3.0,3,3.1839308861086333,0,9.486832980505138,48.193431522457594
16.83,Data Science,11.0,3,5.618972987563632,0,5.656854249492381,56.640760000480896
11.5,Data Science,7.0,0,4.800773444631341,0,6.782329983125268,45.73899887756462
18.5,Data Science,4.0,3,3.7188471883405168,0,7.681145747868608,58.4226132554182
17.08,Data Science,3.0,5,2.1447955870272457,0,3.1622776601683795,43.22980359336352
22.17,Data Science,6.0,3,4.490104076801615,0,9.899494936611664,71.1336990058558
4.33,Data Science,4.0,0,4.055505571251218,0,9.055385138137416,42.65685013707447
10.08,Data Science,9.0,3,5.331672303693334,0,8.54400374531753,57.16436314154828
3.33,Data Science,3.0,3,3.437430530335212,0,8.54400374531753,44.32889339384523
11.25,Data Science,4.0,3,4.191885975946454,0,10.392304845413264,60.18361244681326
1.33,Data Science,2.0,3,2.7341453136775145,3,7.874007874011811,39.01444915191302
0.0,Data Science,1.0,5,1.5447955870272458,0,4.47213595499958,27.499815316146197
22.58,Data Science,10.0,3,6.06179466260617,0,10.0,76.55323418434966
0.0,Data Science,2.0,5,3.394593408983665,0,10.770329614269007,51.22814561956241
14.83,Data Science,6.0,3,3.653344048145983,0,8.12403840463596,56.013842560437645
15.92,Data Science,9.0,3,5.543130421947202,0,7.937253933193772,61.996615721718655
1.75,Data Science,3.0,4,3.356916043270283,0,5.916079783099616,36.67109549456101
3.75,Data Science,3.0,4,3.261933689902387,0,5.916079783099616,38.49960641508738
4.0,Data Science,2.0,0,1.6955592060513012,0,5.385164807134504,24.902805689789236
5.08,Data Science,2.0,4,2.2102286436538443,0,8.602325267042627,44.93937887780279
2.0,Data Science,6.0,1,2.9772549813552,0,5.0990195135927845,27.900274539068704
22.58,Data Science,10.0,3,6.06179466260617,0,10.0,76.55323418434966
10.83,Data Science,4.0,4,3.897211957034491,0,9.0,56.83330925078136
12.33,Data Science,3.0,3,3.3419072268115024,0,9.899494936611664,57.45996619571077
10.17,Data Science,1.0,3,2.0146428199482243,0,8.18535277187245,46.34393400915342
13.58,Data Science,2.0,3,3.291345702753807,0,10.198039027185567,59.379035099081705
6.08,Data Science,2.0,3,2.14935468758045,0,10.770329614269007,50.25427065072447
11.58,Data Science,4.0,5,4.267442174842058,0,9.746794344808963,62.8105640050181
16.0,Data Science,4.0,4,2.444795587027245,0,3.1622776601683795,41.034260515941476
7.42,Data Science,4.0,5,3.955573047778493,0,9.219544457292889,56.09318767822421
11.42,Data Science,2.0,3,3.0509553695460663,0,11.04536101718726,59.011554686049195
9.92,Data Science,1.0,3,2.09252472142171,0,10.770329614269007,53.96406604173826
7.67,Data Science,5.0,3,4.356888359213269,0,7.416198487095663,48.19557843115156
5.25,Data Science,3.0,4,3.350814679884536,0,5.916079783099616,40.294940638348166
12.25,Data Science,3.0,3,3.438171108445674,0,9.539392014169456,56.56262484236191
11.17,Data Science,3.0,5,2.510228643653844,0,11.090536506409418,61.58729209815741
17.08,Data Science,3.0,5,2.1447955870272457,0,3.1622776601683795,43.22980359336352
8.75,Data Science,5.0,3,4.333431617185897,0,10.246950765959598,57.660215562349926
0.0,Software Engineering,10.0,0,6.529321118327239,0,10.14889156509222,48.7499337792524
16.5,Software Engineering,3.0,0,2.635245065804764,0,9.9498743710662,54.07526425705422
15.5,Software Engineering,9.0,3,5.741888361015553,5,9.219544457292889,67.14276231533451
14.75,Software Engineering,7.0,0,5.120477697140785,0,9.433981132056603,57.837348333370095
10.5,Software Engineering,8.0,0,5.677988715001483,0,9.746794344808963,55.95546530693815
14.5,Software Engineering,6.0,4,4.5449921516365945,5,8.246211251235321,61.64418942943946
14.5,Software Engineering,4.0,3,3.843415429507505,0,10.862780491200215,64.03763401671037
12.58,Software Engineering,2.0,1,2.326428000191762,0,7.615773105863909,44.11830600182376
13.42,Software Engineering,12.0,3,5.984858203826033,0,9.643650760992957,66.0319125253865
10.0,Software Engineering,5.0,0,4.467823671082813,0,9.219544457292889,50.26603019054381
0.83,Software Engineering,9.0,0,5.225414632211153,0,7.14142842854285,37.099248893002624
10.92,Software Engineering,8.0,3,5.41595190173262,0,8.366600265340756,57.60112988028663
17.42,Software Engineering,13.0,3,6.038445162316914,0,9.591663046625438,70.31279656274982
17.75,Software Engineering,9.0,3,5.510751101850296,0,8.888194417315589,66.63710369915464
22.33,Software Engineering,7.0,4,4.580467250948633,0,5.916079783099616,61.84728078425319
6.0,Software Engineering,5.0,3,4.398218304929372,3,7.810249675906654,48.48801409683506
14.92,Software Engineering,8.0,0,5.785133218707459,0,10.0,61.587638480605605
0.0,Software Engineering,5.0,3,4.636268160820226,0,7.810249675906654,42.128309483336345
11.0,Software Engineering,3.0,4,3.087277509323655,0,6.324555320336759,46.78978683483755
14.5,Software Engineering,6.0,4,4.001003954889615,0,7.874007874011811,57.8489014950902
0.0,Software Engineering,8.0,4,6.105736993884493,0,10.677078252031311,56.929731591335674
7.0,Software Engineering,8.0,4,5.652205130798008,5,9.539392014169456,60.88148968017728
6.0,Software Engineering,5.0,3,4.636268160820226,0,7.810249675906654,48.368309483336354
0.0,Software Engineering,4.0,3,3.934791111422454,0,8.18535277187245,41.25119761837253
12.75,Software Engineering,4.0,0,4.215612414981198,0,9.797958971132712,54.04202244581344
14.67,Software Engineering,11.0,4,6.332227887134518,0,9.486832980505138,69.65278676866743
12.58,Software Engineering,8.0,4,5.163697874929577,0,8.18535277187245,60.12156305582575
17.25,Software Engineering,10.0,4,4.713314140666602,0,5.0990195135927845,54.89025034761947
10.0,Software Engineering,8.0,4,5.487363928770708,5,8.831760866327848,61.46431499204227
10.0,Software Engineering,7.0,0,5.284739577050866,5,8.94427190999916,53.12849116026797
11.0,Software Engineering,7.0,0,5.150202712835556,0,8.831760866327848,52.22826463472329
14.5,Software Engineering,10.0,3,6.444626877067655,0,10.04987562112089,69.3117402038495
10.08,Software Engineering,8.0,3,3.9753103186675727,0,3.605551275463989,38.779136239297856
16.5,Software Engineering,3.0,3,2.8056209963300662,0,10.246950765959598,61.40829550886908
0.0,Software Engineering,10.0,0,6.529321118327239,0,10.14889156509222,48.7499337792524
12.25,Software Engineering,8.0,0,5.496116650444511,0,8.426149773176359,53.37336803331154
7.42,Software Engineering,4.0,3,3.659493536806191,0,6.708203932499369,43.853925234113575
13.5,Software Engineering,5.0,0,4.246875251852215,0,7.874007874011811,49.32657273207542
0.0,Software Engineering,3.0,3,3.054378476022677,0,6.708203932499369,34.40160134415512
15.5,Software Engineering,6.0,1,4.91830687140971,5,9.797958971132712,62.27924505505542
13.5,Software Engineering,6.0,4,4.6040482346788725,0,7.681145747868608,57.83306682985345
10.5,Software Engineering,4.0,3,3.843415429507505,0,10.862780491200215,59.87763401671037
14.92,Software Engineering,8.0,0,5.715755616085492,0,10.0,61.40394425951271
6.0,Software Engineering,5.0,3,4.280040022558168,3,7.810249675906654,48.1751081054222
7.08,Software Engineering,3.0,3,3.054378476022677,0,6.708203932499369,41.76480134415512
8.0,Software Engineering,9.0,1,5.864885924193535,5,9.219544457292889,55.66842853484076
12.5,Software Engineering,4.0,0,3.72303252175623,3,8.0,47.890265216225366
19.75,Software Engineering,10.0,3,5.698433549363379,0,8.54400374531753,68.32558683840313
22.17,Software Engineering,11.0,3,5.315030116379086,0,6.4031242374328485,63.60501949073111
14.5,Software Engineering,4.0,3,3.843415429507505,0,10.862780491200215,64.03763401671037
